Date,Time,date_time,air_temp,wind_direction,wind_speed,wind_gust
,,,Fahrenheit,Degrees,Miles/hour,Miles/hour
11/25/24,09:51,11/25/24-09:51,59,50,9.21,
11/25/24,08:51,11/25/24-08:51,57.02,50,8.06,
11/25/24,07:51,11/25/24-07:51,55.94,60,4.6,
11/25/24,06:51,11/25/24-06:51,55.04,90,4.6,
11/25/24,05:51,11/25/24-05:51,55.04,0,0,
11/25/24,04:51,11/25/24-04:51,53.96,40,5.75,
11/25/24,03:51,11/25/24-03:51,53.06,40,6.91,
11/25/24,02:51,11/25/24-02:51,53.06,40,3.45,
11/25/24,01:51,11/25/24-01:51,53.06,50,6.91,
11/25/24,00:51,11/25/24-00:51,51.98,40,5.75,
11/24/24,23:51,11/24/24-23:51,53.06,0,0,
11/24/24,22:51,11/24/24-22:51,51.98,60,3.45,
11/24/24,22:41,11/24/24-22:41,51.98,60,3.45,
11/24/24,22:14,11/24/24-22:14,53.06,0,0,
11/24/24,21:51,11/24/24-21:51,53.06,40,3.45,
11/24/24,20:51,11/24/24-20:51,55.04,60,4.6,
11/24/24,20:11,11/24/24-20:11,53.96,0,0,
11/24/24,20:07,11/24/24-20:07,53.96,0,0,
11/24/24,19:51,11/24/24-19:51,53.96,50,3.45,
11/24/24,18:51,11/24/24-18:51,55.04,0,0,
11/24/24,17:51,11/24/24-17:51,55.04,280,4.6,
11/24/24,17:20,11/24/24-17:20,57.2,290,3.45,
11/24/24,16:51,11/24/24-16:51,57.02,220,4.6,
11/24/24,15:51,11/24/24-15:51,59,,4.6,
11/24/24,14:51,11/24/24-14:51,59,260,9.21,
11/24/24,13:51,11/24/24-13:51,60.08,270,8.06,
11/24/24,12:51,11/24/24-12:51,60.08,270,5.75,
11/24/24,11:51,11/24/24-11:51,60.08,270,10.36,
11/24/24,10:51,11/24/24-10:51,60.98,20,3.45,
11/24/24,10:21,11/24/24-10:21,59,270,3.45,
11/24/24,10:14,11/24/24-10:14,59,230,3.45,
11/24/24,09:58,11/24/24-09:58,60.08,280,3.45,
11/24/24,09:51,11/24/24-09:51,57.92,,3.45,
11/24/24,08:51,11/24/24-08:51,57.02,0,0,
11/24/24,08:44,11/24/24-08:44,55.04,0,0,
11/24/24,08:16,11/24/24-08:16,53.96,150,3.45,
11/24/24,07:57,11/24/24-07:57,53.96,0,0,
11/24/24,07:51,11/24/24-07:51,53.96,0,0,
11/24/24,07:43,11/24/24-07:43,53.96,0,0,
11/24/24,07:36,11/24/24-07:36,53.96,0,0,
11/24/24,07:11,11/24/24-07:11,53.96,250,3.45,
11/24/24,06:51,11/24/24-06:51,53.96,0,0,
11/24/24,06:37,11/24/24-06:37,53.96,260,3.45,
11/24/24,05:51,11/24/24-05:51,53.96,250,5.75,
11/24/24,04:51,11/24/24-04:51,53.96,270,3.45,
11/24/24,04:44,11/24/24-04:44,53.96,270,3.45,
11/24/24,04:25,11/24/24-04:25,53.6,280,4.6,
11/24/24,04:14,11/24/24-04:14,53.96,270,5.75,
11/24/24,04:06,11/24/24-04:06,53.96,240,5.75,
11/24/24,03:51,11/24/24-03:51,53.96,270,5.75,
11/24/24,03:46,11/24/24-03:46,53.6,280,6.91,
11/24/24,03:16,11/24/24-03:16,53.96,260,6.91,
11/24/24,03:08,11/24/24-03:08,53.96,260,6.91,
11/24/24,02:51,11/24/24-02:51,53.96,270,9.21,
11/24/24,02:29,11/24/24-02:29,55.04,270,10.36,
11/24/24,02:12,11/24/24-02:12,55.04,270,11.51,
11/24/24,01:51,11/24/24-01:51,57.02,280,9.21,
11/24/24,01:28,11/24/24-01:28,57.02,270,6.91,
11/24/24,01:11,11/24/24-01:11,57.02,0,0,
11/24/24,00:58,11/24/24-00:58,57.02,290,4.6,
11/24/24,00:51,11/24/24-00:51,57.02,300,4.6,
11/24/24,00:35,11/24/24-00:35,57.2,290,4.6,
11/24/24,00:25,11/24/24-00:25,57.2,290,5.75,
11/24/24,00:18,11/24/24-00:18,57.92,290,6.91,
11/24/24,00:16,11/24/24-00:16,57.92,290,5.75,
11/23/24,23:51,11/23/24-23:51,57.92,280,4.6,
11/23/24,23:36,11/23/24-23:36,57.92,270,5.75,
11/23/24,23:28,11/23/24-23:28,57.92,260,5.75,
11/23/24,22:51,11/23/24-22:51,57.92,270,4.6,
11/23/24,21:51,11/23/24-21:51,57.92,260,3.45,
11/23/24,21:22,11/23/24-21:22,57.92,270,3.45,
11/23/24,20:51,11/23/24-20:51,57.92,270,4.6,
11/23/24,20:36,11/23/24-20:36,57.92,270,3.45,
11/23/24,20:33,11/23/24-20:33,57.92,250,3.45,
11/23/24,20:27,11/23/24-20:27,57.92,0,0,
11/23/24,20:08,11/23/24-20:08,57.92,260,3.45,
11/23/24,19:55,11/23/24-19:55,57.92,280,4.6,
11/23/24,19:51,11/23/24-19:51,57.92,280,4.6,
11/23/24,19:43,11/23/24-19:43,57.92,280,4.6,
11/23/24,19:32,11/23/24-19:32,57.92,270,4.6,
11/23/24,18:51,11/23/24-18:51,57.92,0,0,
11/23/24,18:03,11/23/24-18:03,59,0,0,
11/23/24,17:51,11/23/24-17:51,59,0,0,
11/23/24,17:45,11/23/24-17:45,59,0,0,
11/23/24,17:27,11/23/24-17:27,59,0,0,
11/23/24,17:09,11/23/24-17:09,59,80,3.45,
11/23/24,16:51,11/23/24-16:51,59,80,3.45,
11/23/24,16:49,11/23/24-16:49,59,70,3.45,
11/23/24,16:43,11/23/24-16:43,59,0,0,
11/23/24,16:34,11/23/24-16:34,59,100,3.45,
11/23/24,16:23,11/23/24-16:23,59,110,4.6,
11/23/24,16:05,11/23/24-16:05,59,0,0,
11/23/24,15:51,11/23/24-15:51,59,0,0,
11/23/24,14:51,11/23/24-14:51,59,120,4.6,
11/23/24,13:51,11/23/24-13:51,60.08,100,3.45,
11/23/24,12:51,11/23/24-12:51,60.08,50,3.45,
11/23/24,12:48,11/23/24-12:48,60.8,50,4.6,
11/23/24,12:32,11/23/24-12:32,59,40,4.6,
11/23/24,12:14,11/23/24-12:14,59,20,5.75,
11/23/24,12:05,11/23/24-12:05,59,30,6.91,
11/23/24,11:51,11/23/24-11:51,59,40,6.91,
11/23/24,11:38,11/23/24-11:38,57.92,40,6.91,
11/23/24,11:06,11/23/24-11:06,57.92,30,8.06,
11/23/24,10:51,11/23/24-10:51,57.02,30,9.21,
11/23/24,10:48,11/23/24-10:48,57.2,40,8.06,
11/23/24,10:13,11/23/24-10:13,57.02,40,9.21,
11/23/24,10:01,11/23/24-10:01,55.94,40,10.36,
11/23/24,09:51,11/23/24-09:51,55.94,30,8.06,
11/23/24,09:44,11/23/24-09:44,55.04,30,8.06,
11/23/24,09:24,11/23/24-09:24,53.96,40,8.06,
11/23/24,09:00,11/23/24-09:00,53.6,40,8.06,
11/23/24,08:51,11/23/24-08:51,53.06,40,8.06,
11/23/24,08:41,11/23/24-08:41,51.98,40,6.91,
11/23/24,08:34,11/23/24-08:34,51.98,40,8.06,
11/23/24,08:25,11/23/24-08:25,51.8,30,8.06,
11/23/24,08:14,11/23/24-08:14,51.98,30,6.91,
11/23/24,07:51,11/23/24-07:51,53.06,40,5.75,
11/23/24,06:51,11/23/24-06:51,53.06,40,6.91,
11/23/24,06:32,11/23/24-06:32,53.06,60,5.75,
11/23/24,05:51,11/23/24-05:51,51.98,50,5.75,
11/23/24,05:25,11/23/24-05:25,51.8,40,3.45,
11/23/24,04:51,11/23/24-04:51,51.98,40,4.6,
11/23/24,03:51,11/23/24-03:51,51.08,0,0,
11/23/24,02:51,11/23/24-02:51,51.08,70,5.75,
11/23/24,01:51,11/23/24-01:51,51.08,70,3.45,
11/23/24,00:51,11/23/24-00:51,50,40,3.45,
11/23/24,00:38,11/23/24-00:38,48.92,40,4.6,
11/22/24,23:51,11/22/24-23:51,48.92,60,3.45,
11/22/24,22:51,11/22/24-22:51,48.92,60,3.45,
11/22/24,21:51,11/22/24-21:51,51.08,70,3.45,
11/22/24,20:51,11/22/24-20:51,51.08,0,0,
11/22/24,19:51,11/22/24-19:51,53.96,0,0,
11/22/24,18:51,11/22/24-18:51,53.96,280,4.6,
11/22/24,17:51,11/22/24-17:51,55.94,270,4.6,
11/22/24,16:51,11/22/24-16:51,57.02,270,5.75,
11/22/24,15:51,11/22/24-15:51,60.08,270,9.21,
11/22/24,14:51,11/22/24-14:51,62.06,270,10.36,
11/22/24,13:51,11/22/24-13:51,62.96,270,9.21,
11/22/24,12:51,11/22/24-12:51,64.04,270,11.51,
11/22/24,11:51,11/22/24-11:51,64.94,270,9.21,
11/22/24,10:51,11/22/24-10:51,66.02,270,5.75,
11/22/24,09:51,11/22/24-09:51,62.06,0,0,
11/22/24,08:51,11/22/24-08:51,57.92,50,6.91,
11/22/24,07:51,11/22/24-07:51,48.92,60,3.45,
11/22/24,06:51,11/22/24-06:51,42.98,60,3.45,
11/22/24,05:51,11/22/24-05:51,41,0,0,
11/22/24,04:51,11/22/24-04:51,42.98,0,0,
11/22/24,03:51,11/22/24-03:51,42.08,0,0,
11/22/24,03:27,11/22/24-03:27,44.06,30,3.45,
11/22/24,03:19,11/22/24-03:19,46.94,0,0,
11/22/24,03:16,11/22/24-03:16,48.02,0,0,
11/22/24,03:10,11/22/24-03:10,48.2,0,0,
11/22/24,02:55,11/22/24-02:55,48.2,0,0,
11/22/24,02:51,11/22/24-02:51,48.92,0,0,
11/22/24,02:23,11/22/24-02:23,50,30,3.45,
11/22/24,01:51,11/22/24-01:51,48.92,0,0,
11/22/24,01:30,11/22/24-01:30,48.2,0,0,
11/22/24,01:19,11/22/24-01:19,46.94,0,0,
11/22/24,01:12,11/22/24-01:12,48.02,0,0,
11/22/24,00:51,11/22/24-00:51,46.94,0,0,
11/22/24,00:27,11/22/24-00:27,48.02,0,0,
11/22/24,00:17,11/22/24-00:17,48.02,0,0,
11/21/24,23:51,11/21/24-23:51,50,10,5.75,
11/21/24,22:51,11/21/24-22:51,48.02,0,0,
11/21/24,21:51,11/21/24-21:51,48.92,10,3.45,
11/21/24,20:51,11/21/24-20:51,48.92,300,3.45,
11/21/24,19:51,11/21/24-19:51,51.98,360,4.6,
11/21/24,18:51,11/21/24-18:51,53.96,310,5.75,
11/21/24,17:51,11/21/24-17:51,55.94,280,8.06,
11/21/24,16:51,11/21/24-16:51,57.02,280,11.51,
11/21/24,15:51,11/21/24-15:51,60.08,270,12.66,
11/21/24,14:51,11/21/24-14:51,62.06,280,14.96,
11/21/24,13:51,11/21/24-13:51,62.96,280,12.66,
11/21/24,12:51,11/21/24-12:51,62.96,270,13.81,
11/21/24,11:51,11/21/24-11:51,62.96,270,12.66,
11/21/24,10:51,11/21/24-10:51,62.96,270,10.36,
11/21/24,09:51,11/21/24-09:51,60.98,290,9.21,
11/21/24,08:51,11/21/24-08:51,57.92,20,5.75,
11/21/24,07:51,11/21/24-07:51,51.98,20,4.6,
11/21/24,06:51,11/21/24-06:51,46.04,30,6.91,
11/21/24,05:51,11/21/24-05:51,42.98,20,3.45,
11/21/24,04:51,11/21/24-04:51,46.04,30,6.91,
11/21/24,03:51,11/21/24-03:51,46.04,30,4.6,
11/21/24,02:51,11/21/24-02:51,51.08,320,5.75,
11/21/24,01:51,11/21/24-01:51,48.02,340,4.6,
11/21/24,00:51,11/21/24-00:51,46.94,360,5.75,
11/20/24,23:51,11/20/24-23:51,46.04,20,3.45,
11/20/24,22:51,11/20/24-22:51,48.02,360,3.45,
11/20/24,21:51,11/20/24-21:51,48.02,20,4.6,
11/20/24,20:51,11/20/24-20:51,48.92,60,3.45,
11/20/24,19:51,11/20/24-19:51,50,0,0,
11/20/24,18:51,11/20/24-18:51,51.98,0,0,
11/20/24,17:51,11/20/24-17:51,55.04,270,3.45,
11/20/24,16:51,11/20/24-16:51,57.02,280,4.6,
11/20/24,15:51,11/20/24-15:51,60.98,280,9.21,
11/20/24,14:51,11/20/24-14:51,62.96,260,10.36,
11/20/24,13:51,11/20/24-13:51,64.04,270,9.21,
11/20/24,12:51,11/20/24-12:51,62.96,260,10.36,
11/20/24,11:51,11/20/24-11:51,64.94,,,
11/20/24,10:51,11/20/24-10:51,69.08,0,0,
11/20/24,09:51,11/20/24-09:51,64.94,30,6.91,
11/20/24,08:51,11/20/24-08:51,60.98,20,6.91,
11/20/24,07:51,11/20/24-07:51,55.94,30,6.91,
11/20/24,06:51,11/20/24-06:51,51.08,40,4.6,
11/20/24,05:51,11/20/24-05:51,51.08,40,6.91,
11/20/24,04:51,11/20/24-04:51,48.92,30,5.75,
11/20/24,03:51,11/20/24-03:51,48.92,30,5.75,
11/20/24,02:51,11/20/24-02:51,48.92,40,4.6,
11/20/24,01:51,11/20/24-01:51,46.94,0,0,
11/20/24,00:51,11/20/24-00:51,51.08,0,0,
11/19/24,23:51,11/19/24-23:51,51.08,320,5.75,
11/19/24,22:51,11/19/24-22:51,51.08,280,4.6,
11/19/24,21:51,11/19/24-21:51,53.96,40,5.75,
11/19/24,20:51,11/19/24-20:51,53.96,40,8.06,
11/19/24,19:51,11/19/24-19:51,51.98,50,4.6,
11/19/24,18:51,11/19/24-18:51,53.06,60,4.6,
11/19/24,17:51,11/19/24-17:51,55.04,0,0,
11/19/24,16:51,11/19/24-16:51,57.02,270,5.75,
11/19/24,15:51,11/19/24-15:51,60.98,270,8.06,
11/19/24,14:51,11/19/24-14:51,62.96,270,9.21,
11/19/24,13:51,11/19/24-13:51,62.96,260,10.36,
11/19/24,12:51,11/19/24-12:51,62.06,260,9.21,
11/19/24,11:51,11/19/24-11:51,64.94,260,10.36,
11/19/24,10:51,11/19/24-10:51,64.94,,3.45,
11/19/24,09:51,11/19/24-09:51,64.04,20,3.45,
11/19/24,08:51,11/19/24-08:51,57.92,10,6.91,
11/19/24,07:51,11/19/24-07:51,55.04,20,5.75,
11/19/24,06:51,11/19/24-06:51,48.92,20,4.6,
11/19/24,05:51,11/19/24-05:51,48.92,30,5.75,
11/19/24,04:51,11/19/24-04:51,48.92,50,6.91,
11/19/24,03:51,11/19/24-03:51,48.92,30,5.75,
11/19/24,02:51,11/19/24-02:51,50,30,8.06,
11/19/24,01:51,11/19/24-01:51,48.02,30,4.6,
11/19/24,00:51,11/19/24-00:51,51.08,40,8.06,
11/18/24,23:51,11/18/24-23:51,51.08,40,5.75,
11/18/24,22:51,11/18/24-22:51,51.08,50,8.06,
11/18/24,21:51,11/18/24-21:51,51.08,60,4.6,
11/18/24,20:51,11/18/24-20:51,51.98,50,5.75,
11/18/24,19:51,11/18/24-19:51,53.96,100,5.75,
11/18/24,18:51,11/18/24-18:51,53.06,60,5.75,
11/18/24,17:51,11/18/24-17:51,57.92,0,0,
11/18/24,16:51,11/18/24-16:51,59,130,3.45,
11/18/24,15:51,11/18/24-15:51,60.08,130,5.75,
11/18/24,13:51,11/18/24-13:51,60.98,240,11.51,18.41
11/18/24,12:51,11/18/24-12:51,62.06,230,9.21,
11/18/24,11:51,11/18/24-11:51,62.06,210,8.06,
11/18/24,10:51,11/18/24-10:51,62.96,,4.6,
11/18/24,09:51,11/18/24-09:51,62.06,,3.45,
11/18/24,08:51,11/18/24-08:51,57.02,70,5.75,
11/18/24,07:51,11/18/24-07:51,51.08,60,4.6,
11/18/24,06:51,11/18/24-06:51,46.04,60,5.75,
11/18/24,05:51,11/18/24-05:51,46.04,40,8.06,
11/18/24,04:51,11/18/24-04:51,44.06,70,3.45,
11/18/24,03:51,11/18/24-03:51,44.96,80,9.21,
11/18/24,02:51,11/18/24-02:51,46.04,0,0,
11/18/24,01:51,11/18/24-01:51,46.94,0,0,
11/18/24,00:51,11/18/24-00:51,48.92,0,0,
11/17/24,23:51,11/17/24-23:51,48.02,70,4.6,
11/17/24,22:51,11/17/24-22:51,48.92,70,5.75,
11/17/24,21:51,11/17/24-21:51,51.98,110,3.45,
11/17/24,20:51,11/17/24-20:51,51.98,70,4.6,
11/17/24,19:51,11/17/24-19:51,53.06,0,0,
11/17/24,18:51,11/17/24-18:51,53.96,70,5.75,
11/17/24,17:51,11/17/24-17:51,57.02,160,3.45,
11/17/24,16:51,11/17/24-16:51,57.02,260,9.21,
11/17/24,15:51,11/17/24-15:51,60.98,280,11.51,
11/17/24,14:51,11/17/24-14:51,62.96,280,10.36,
11/17/24,13:51,11/17/24-13:51,62.96,270,13.81,
11/17/24,12:51,11/17/24-12:51,64.94,270,10.36,
11/17/24,11:51,11/17/24-11:51,64.04,280,10.36,
11/17/24,10:51,11/17/24-10:51,64.94,280,9.21,
11/17/24,09:51,11/17/24-09:51,64.94,350,5.75,
11/17/24,08:51,11/17/24-08:51,60.08,30,5.75,
11/17/24,07:51,11/17/24-07:51,53.96,40,10.36,
11/17/24,06:51,11/17/24-06:51,48.92,30,10.36,
11/17/24,05:51,11/17/24-05:51,50,40,10.36,
11/17/24,04:51,11/17/24-04:51,48.92,20,9.21,
11/17/24,03:51,11/17/24-03:51,50,30,8.06,
11/17/24,02:51,11/17/24-02:51,50,40,9.21,
11/17/24,01:51,11/17/24-01:51,50,40,9.21,
11/17/24,00:51,11/17/24-00:51,48.02,40,6.91,
11/16/24,23:51,11/16/24-23:51,51.08,40,5.75,
11/16/24,22:51,11/16/24-22:51,50,30,5.75,
11/16/24,21:51,11/16/24-21:51,48.92,40,6.91,
11/16/24,20:51,11/16/24-20:51,53.06,,4.6,
11/16/24,19:51,11/16/24-19:51,53.06,50,6.91,
11/16/24,18:51,11/16/24-18:51,53.96,80,3.45,
11/16/24,17:51,11/16/24-17:51,55.04,60,3.45,
11/16/24,16:51,11/16/24-16:51,59,250,8.06,
11/16/24,15:51,11/16/24-15:51,62.06,260,9.21,
11/16/24,14:51,11/16/24-14:51,64.04,280,11.51,
11/16/24,13:51,11/16/24-13:51,64.04,270,14.96,
11/16/24,12:51,11/16/24-12:51,62.96,270,12.66,
11/16/24,11:51,11/16/24-11:51,62.06,270,11.51,
11/16/24,10:51,11/16/24-10:51,62.96,240,4.6,
11/16/24,09:51,11/16/24-09:51,62.06,20,3.45,
11/16/24,08:51,11/16/24-08:51,57.02,50,6.91,
11/16/24,07:51,11/16/24-07:51,50,40,4.6,
11/16/24,06:51,11/16/24-06:51,42.98,70,4.6,
11/16/24,05:51,11/16/24-05:51,42.98,60,3.45,
11/16/24,04:51,11/16/24-04:51,44.06,30,3.45,
11/16/24,03:51,11/16/24-03:51,44.06,40,3.45,
11/16/24,02:51,11/16/24-02:51,44.06,50,5.75,
11/16/24,01:51,11/16/24-01:51,44.96,40,5.75,
11/16/24,00:51,11/16/24-00:51,46.04,0,0,
11/15/24,23:51,11/15/24-23:51,48.02,60,6.91,
11/15/24,22:51,11/15/24-22:51,53.06,,3.45,
11/15/24,21:51,11/15/24-21:51,55.04,300,14.96,24.17
11/15/24,20:51,11/15/24-20:51,55.04,290,21.86,
11/15/24,19:51,11/15/24-19:51,55.94,290,21.86,31.07
11/15/24,18:51,11/15/24-18:51,55.94,290,20.71,
11/15/24,17:51,11/15/24-17:51,57.02,290,16.11,
11/15/24,16:51,11/15/24-16:51,59,280,21.86,
11/15/24,15:51,11/15/24-15:51,60.98,280,23.02,32.22
11/15/24,14:51,11/15/24-14:51,62.06,280,26.47,40.28
11/15/24,13:51,11/15/24-13:51,62.96,270,29.92,39.13
11/15/24,12:51,11/15/24-12:51,62.96,270,31.07,40.28
11/15/24,11:51,11/15/24-11:51,62.06,280,26.47,35.67
11/15/24,10:51,11/15/24-10:51,62.06,280,27.62,36.82
11/15/24,09:51,11/15/24-09:51,60.98,280,26.47,33.37
11/15/24,08:51,11/15/24-08:51,59,290,21.86,31.07
11/15/24,08:16,11/15/24-08:16,57.92,290,18.41,28.77
11/15/24,07:51,11/15/24-07:51,53.96,,3.45,
11/15/24,06:51,11/15/24-06:51,46.04,0,0,
11/15/24,05:51,11/15/24-05:51,48.02,0,0,
11/15/24,04:51,11/15/24-04:51,50,0,0,
11/15/24,03:51,11/15/24-03:51,50,0,0,
11/15/24,02:51,11/15/24-02:51,51.08,50,3.45,
11/15/24,01:51,11/15/24-01:51,51.98,0,0,
11/15/24,00:51,11/15/24-00:51,53.96,0,0,
11/15/24,00:17,11/15/24-00:17,55.04,20,5.75,
11/15/24,00:04,11/15/24-00:04,53.96,0,0,
11/14/24,23:51,11/14/24-23:51,53.06,0,0,
11/14/24,22:51,11/14/24-22:51,53.06,340,5.75,
11/14/24,21:51,11/14/24-21:51,55.04,90,5.75,
11/14/24,20:51,11/14/24-20:51,55.94,20,3.45,
11/14/24,19:51,11/14/24-19:51,57.02,360,4.6,
11/14/24,18:51,11/14/24-18:51,59,280,11.51,
11/14/24,17:51,11/14/24-17:51,60.98,260,13.81,
11/14/24,16:51,11/14/24-16:51,62.06,260,9.21,
11/14/24,15:51,11/14/24-15:51,62.96,260,11.51,
11/14/24,14:51,11/14/24-14:51,64.04,270,12.66,
11/14/24,13:51,11/14/24-13:51,66.02,250,12.66,
11/14/24,12:51,11/14/24-12:51,66.02,260,13.81,
11/14/24,11:51,11/14/24-11:51,66.02,270,12.66,
11/14/24,10:51,11/14/24-10:51,64.04,250,10.36,
11/14/24,09:51,11/14/24-09:51,64.94,0,0,
11/14/24,08:51,11/14/24-08:51,62.96,10,3.45,
11/14/24,07:51,11/14/24-07:51,55.94,0,0,
11/14/24,06:51,11/14/24-06:51,48.92,0,0,
11/14/24,05:51,11/14/24-05:51,48.92,40,4.6,
11/14/24,04:51,11/14/24-04:51,51.08,40,5.75,
11/14/24,03:51,11/14/24-03:51,48.92,70,3.45,
11/14/24,02:51,11/14/24-02:51,50,0,0,
11/14/24,01:51,11/14/24-01:51,51.98,30,8.06,
11/14/24,00:51,11/14/24-00:51,50,40,4.6,
11/13/24,23:51,11/13/24-23:51,51.98,0,0,
11/13/24,22:51,11/13/24-22:51,53.06,20,3.45,
11/13/24,21:51,11/13/24-21:51,53.06,40,3.45,
11/13/24,20:51,11/13/24-20:51,53.96,0,0,
11/13/24,19:51,11/13/24-19:51,53.96,0,0,
11/13/24,18:51,11/13/24-18:51,57.92,0,0,
11/13/24,17:51,11/13/24-17:51,59,0,0,
11/13/24,16:51,11/13/24-16:51,60.08,270,8.06,
11/13/24,15:51,11/13/24-15:51,62.96,290,11.51,
11/13/24,14:51,11/13/24-14:51,66.02,280,14.96,
11/13/24,13:51,11/13/24-13:51,69.08,280,12.66,
11/13/24,12:51,11/13/24-12:51,69.98,280,12.66,
11/13/24,11:51,11/13/24-11:51,69.08,280,11.51,
11/13/24,10:51,11/13/24-10:51,69.08,290,9.21,
11/13/24,09:51,11/13/24-09:51,69.08,290,8.06,
11/13/24,08:51,11/13/24-08:51,68,20,5.75,
11/13/24,07:51,11/13/24-07:51,62.06,40,6.91,
11/13/24,06:51,11/13/24-06:51,57.02,30,8.06,
11/13/24,05:51,11/13/24-05:51,57.02,40,6.91,
11/13/24,04:51,11/13/24-04:51,57.02,30,8.06,
11/13/24,03:51,11/13/24-03:51,57.02,20,8.06,
11/13/24,02:51,11/13/24-02:51,53.96,20,6.91,
11/13/24,01:51,11/13/24-01:51,53.06,20,5.75,
11/13/24,00:51,11/13/24-00:51,55.94,20,5.75,
11/12/24,23:51,11/12/24-23:51,55.94,30,3.45,
11/12/24,22:51,11/12/24-22:51,55.94,20,6.91,
11/12/24,21:51,11/12/24-21:51,55.04,30,4.6,
11/12/24,20:51,11/12/24-20:51,53.96,30,4.6,
11/12/24,19:51,11/12/24-19:51,53.96,0,0,
11/12/24,18:51,11/12/24-18:51,57.02,0,0,
11/12/24,17:51,11/12/24-17:51,57.92,290,4.6,
11/12/24,16:51,11/12/24-16:51,60.98,250,4.6,
11/12/24,15:51,11/12/24-15:51,64.04,290,11.51,
11/12/24,14:51,11/12/24-14:51,66.02,280,12.66,
11/12/24,13:51,11/12/24-13:51,66.02,290,14.96,
11/12/24,12:51,11/12/24-12:51,66.02,270,13.81,
11/12/24,11:51,11/12/24-11:51,66.02,270,10.36,
11/12/24,10:51,11/12/24-10:51,64.94,280,9.21,
11/12/24,09:51,11/12/24-09:51,66.92,,3.45,
11/12/24,08:51,11/12/24-08:51,62.06,20,6.91,
11/12/24,07:51,11/12/24-07:51,55.94,40,6.91,
11/12/24,06:51,11/12/24-06:51,50,50,4.6,
11/12/24,05:51,11/12/24-05:51,48.92,50,5.75,
11/12/24,04:51,11/12/24-04:51,48.92,50,5.75,
11/12/24,03:51,11/12/24-03:51,50,50,4.6,
11/12/24,02:51,11/12/24-02:51,50,50,3.45,
11/12/24,01:51,11/12/24-01:51,53.06,50,3.45,
11/12/24,00:51,11/12/24-00:51,53.06,0,0,
11/11/24,23:51,11/11/24-23:51,55.04,0,0,
11/11/24,22:51,11/11/24-22:51,55.04,10,4.6,
11/11/24,21:51,11/11/24-21:51,55.94,40,4.6,
11/11/24,20:51,11/11/24-20:51,59,260,10.36,
11/11/24,19:51,11/11/24-19:51,60.08,270,13.81,
11/11/24,18:51,11/11/24-18:51,60.98,260,12.66,
11/11/24,18:17,11/11/24-18:17,60.08,270,19.56,
11/11/24,17:51,11/11/24-17:51,60.98,270,20.71,29.92
11/11/24,17:47,11/11/24-17:47,60.8,280,20.71,29.92
11/11/24,16:51,11/11/24-16:51,62.06,300,16.11,26.47
11/11/24,16:17,11/11/24-16:17,64.04,270,17.26,25.32
11/11/24,15:51,11/11/24-15:51,64.04,270,14.96,
11/11/24,14:51,11/11/24-14:51,66.02,270,9.21,
11/11/24,13:51,11/11/24-13:51,64.04,250,12.66,
11/11/24,13:32,11/11/24-13:32,64.04,250,10.36,
11/11/24,12:51,11/11/24-12:51,66.02,270,12.66,
11/11/24,11:51,11/11/24-11:51,62.96,250,11.51,
11/11/24,10:51,11/11/24-10:51,64.94,270,6.91,
11/11/24,09:51,11/11/24-09:51,64.04,0,0,
11/11/24,08:51,11/11/24-08:51,60.98,300,8.06,
11/11/24,07:51,11/11/24-07:51,55.94,40,5.75,
11/11/24,06:51,11/11/24-06:51,46.94,50,3.45,
11/11/24,05:51,11/11/24-05:51,46.94,70,3.45,
11/11/24,04:51,11/11/24-04:51,46.94,60,5.75,
11/11/24,03:51,11/11/24-03:51,48.02,0,0,
11/11/24,02:51,11/11/24-02:51,46.94,70,3.45,
11/11/24,01:51,11/11/24-01:51,48.92,310,5.75,
11/11/24,00:51,11/11/24-00:51,51.98,0,0,
11/10/24,23:51,11/10/24-23:51,51.98,40,4.6,
11/10/24,22:51,11/10/24-22:51,51.98,50,4.6,
11/10/24,21:51,11/10/24-21:51,51.98,40,4.6,
11/10/24,20:51,11/10/24-20:51,53.96,70,3.45,
11/10/24,19:51,11/10/24-19:51,57.92,140,3.45,
11/10/24,19:26,11/10/24-19:26,57.02,0,0,
11/10/24,18:59,11/10/24-18:59,57.92,0,0,
11/10/24,18:51,11/10/24-18:51,57.92,0,0,
11/10/24,17:51,11/10/24-17:51,60.08,250,3.45,
11/10/24,16:51,11/10/24-16:51,60.08,280,3.45,
11/10/24,15:51,11/10/24-15:51,64.94,270,9.21,
11/10/24,14:51,11/10/24-14:51,68,270,8.06,
11/10/24,13:51,11/10/24-13:51,69.98,280,5.75,
11/10/24,12:51,11/10/24-12:51,69.08,270,5.75,
11/10/24,11:51,11/10/24-11:51,69.08,270,6.91,
11/10/24,10:51,11/10/24-10:51,69.98,270,5.75,
11/10/24,09:51,11/10/24-09:51,69.08,230,3.45,
11/10/24,08:51,11/10/24-08:51,64.94,40,5.75,
11/10/24,07:51,11/10/24-07:51,57.92,50,5.75,
11/10/24,06:51,11/10/24-06:51,51.98,50,4.6,
11/10/24,05:51,11/10/24-05:51,51.98,40,4.6,
11/10/24,04:51,11/10/24-04:51,50,0,0,
11/10/24,03:51,11/10/24-03:51,50,40,3.45,
11/10/24,02:51,11/10/24-02:51,50,330,5.75,
11/10/24,01:51,11/10/24-01:51,51.08,0,0,
