Date,Time,date_time,air_temp,relative_humidity,wind_speed,wind_direction
11/25/23,20:00,2023-11-25 20:00:00,58,29,2,28
11/25/23,20:15,2023-11-25 20:15:00,57,29,1,29
11/25/23,20:30,2023-11-25 20:30:00,57,29,1,27
11/25/23,21:00,2023-11-25 21:00:00,56,29,1,31
11/25/23,21:15,2023-11-25 21:15:00,56,29,1,17
11/25/23,21:30,2023-11-25 21:30:00,56,29,1,32
11/25/23,22:00,2023-11-25 22:00:00,56,28,1,19
11/25/23,22:15,2023-11-25 22:15:00,56,29,2,25
11/25/23,22:30,2023-11-25 22:30:00,55,29,1,29
11/25/23,23:00,2023-11-25 23:00:00,55,30,1,32
11/25/23,23:15,2023-11-25 23:15:00,55,30,1,34
11/25/23,23:30,2023-11-25 23:30:00,55,30,1,21
11/26/23,00:00,2023-11-26 00:00:00,55,30,0,
11/26/23,00:15,2023-11-26 00:15:00,55,31,1,33
11/26/23,00:30,2023-11-26 00:30:00,55,30,3,24
11/26/23,01:00,2023-11-26 01:00:00,55,30,1,36
11/26/23,01:15,2023-11-26 01:15:00,55,30,1,24
11/26/23,01:30,2023-11-26 01:30:00,54,31,0,
11/26/23,02:00,2023-11-26 02:00:00,54,31,1,28
11/26/23,02:15,2023-11-26 02:15:00,54,31,2,36
11/26/23,02:30,2023-11-26 02:30:00,54,31,1,31
11/26/23,03:00,2023-11-26 03:00:00,54,31,2,29
11/26/23,03:15,2023-11-26 03:15:00,55,31,1,16
11/26/23,03:30,2023-11-26 03:30:00,54,31,1,34
11/26/23,04:00,2023-11-26 04:00:00,54,31,0,
11/26/23,04:15,2023-11-26 04:15:00,54,31,1,24
11/26/23,04:30,2023-11-26 04:30:00,54,30,1,28
11/26/23,05:00,2023-11-26 05:00:00,54,31,1,18
11/26/23,05:15,2023-11-26 05:15:00,54,31,1,30
11/26/23,05:30,2023-11-26 05:30:00,54,31,1,33
11/26/23,06:00,2023-11-26 06:00:00,54,31,2,42
11/26/23,06:15,2023-11-26 06:15:00,54,31,2,30
11/26/23,06:30,2023-11-26 06:30:00,54,31,3,28
11/26/23,07:01,2023-11-26 07:01:00,54,31,2,33
11/26/23,07:15,2023-11-26 07:15:00,54,31,2,34
11/26/23,07:30,2023-11-26 07:30:00,54,31,3,28
11/26/23,08:00,2023-11-26 08:00:00,55,31,2,24
11/26/23,08:15,2023-11-26 08:15:00,55,31,2,15
11/26/23,08:30,2023-11-26 08:30:00,56,31,2,0
11/26/23,09:01,2023-11-26 09:01:00,57,31,3,28
11/26/23,09:15,2023-11-26 09:15:00,57,30,3,17
11/26/23,09:30,2023-11-26 09:30:00,58,30,3,22
11/26/23,10:01,2023-11-26 10:01:00,59,29,3,38
11/26/23,10:15,2023-11-26 10:15:00,60,28,3,30
11/26/23,10:30,2023-11-26 10:30:00,61,27,3,17
11/26/23,11:00,2023-11-26 11:00:00,61,26,3,26
11/26/23,11:15,2023-11-26 11:15:00,61,26,2,25
11/26/23,11:30,2023-11-26 11:30:00,62,26,2,9
11/26/23,12:00,2023-11-26 12:00:00,63,26,2,24
11/26/23,12:15,2023-11-26 12:15:00,64,26,2,34
11/26/23,12:30,2023-11-26 12:30:00,63,26,1,5
11/26/23,13:00,2023-11-26 13:00:00,63,26,1,17
11/26/23,13:15,2023-11-26 13:15:00,64,25,1,32
11/26/23,13:30,2023-11-26 13:30:00,64,25,1,0
11/26/23,14:00,2023-11-26 14:00:00,64,24,2,24
11/26/23,14:15,2023-11-26 14:15:00,63,25,2,28
11/26/23,14:30,2023-11-26 14:30:00,63,25,2,0
11/26/23,15:00,2023-11-26 15:00:00,62,26,2,19
11/26/23,15:15,2023-11-26 15:15:00,62,26,1,343
11/26/23,15:30,2023-11-26 15:30:00,61,26,1,24
11/26/23,16:00,2023-11-26 16:00:00,61,26,1,34
11/26/23,16:15,2023-11-26 16:15:00,60,27,1,32
11/26/23,16:30,2023-11-26 16:30:00,60,27,1,47
11/26/23,17:00,2023-11-26 17:00:00,59,26,2,33
11/26/23,17:15,2023-11-26 17:15:00,59,27,1,33
11/26/23,17:30,2023-11-26 17:30:00,59,27,0,
11/26/23,18:00,2023-11-26 18:00:00,58,27,1,37
11/26/23,18:15,2023-11-26 18:15:00,59,26,2,14
11/26/23,18:30,2023-11-26 18:30:00,59,26,3,33
11/26/23,19:00,2023-11-26 19:00:00,59,26,3,26
11/26/23,19:15,2023-11-26 19:15:00,58,27,1,22
11/26/23,19:30,2023-11-26 19:30:00,58,27,2,30
11/26/23,20:00,2023-11-26 20:00:00,58,28,2,26
11/26/23,20:15,2023-11-26 20:15:00,57,28,1,31
11/26/23,20:30,2023-11-26 20:30:00,57,28,2,28
11/26/23,21:00,2023-11-26 21:00:00,57,28,2,38
11/26/23,21:15,2023-11-26 21:15:00,57,28,2,15
11/26/23,21:30,2023-11-26 21:30:00,57,28,3,28
11/26/23,22:00,2023-11-26 22:00:00,57,29,3,22
11/26/23,22:15,2023-11-26 22:15:00,57,29,2,35
11/26/23,22:30,2023-11-26 22:30:00,57,29,3,24
11/26/23,23:00,2023-11-26 23:00:00,57,29,3,26
11/26/23,23:15,2023-11-26 23:15:00,56,29,2,15
11/26/23,23:30,2023-11-26 23:30:00,56,29,2,33
11/27/23,00:00,2023-11-27 00:00:00,56,29,1,22
11/27/23,00:15,2023-11-27 00:15:00,56,29,2,42
11/27/23,00:30,2023-11-27 00:30:00,56,29,2,14
11/27/23,01:00,2023-11-27 01:00:00,56,29,3,24
11/27/23,01:15,2023-11-27 01:15:00,56,30,1,61
11/27/23,01:30,2023-11-27 01:30:00,56,30,1,32
11/27/23,02:00,2023-11-27 02:00:00,56,30,2,22
11/27/23,02:15,2023-11-27 02:15:00,56,29,3,26
11/27/23,02:30,2023-11-27 02:30:00,56,29,3,19
11/27/23,03:00,2023-11-27 03:00:00,57,29,3,22
11/27/23,03:15,2023-11-27 03:15:00,57,29,3,27
11/27/23,03:30,2023-11-27 03:30:00,57,29,2,21
11/27/23,04:00,2023-11-27 04:00:00,57,28,3,44
11/27/23,04:15,2023-11-27 04:15:00,57,28,2,21
11/27/23,04:30,2023-11-27 04:30:00,57,28,3,34
11/27/23,05:00,2023-11-27 05:00:00,57,28,2,26
11/27/23,05:15,2023-11-27 05:15:00,57,28,2,63
11/27/23,05:30,2023-11-27 05:30:00,56,28,2,18
11/27/23,06:00,2023-11-27 06:00:00,56,28,2,26
11/27/23,06:15,2023-11-27 06:15:00,56,28,3,32
11/27/23,06:30,2023-11-27 06:30:00,56,28,3,28
11/27/23,07:00,2023-11-27 07:00:00,56,28,3,24
11/27/23,07:15,2023-11-27 07:15:00,56,28,4,19
11/27/23,07:30,2023-11-27 07:30:00,57,28,3,52
11/27/23,08:00,2023-11-27 08:00:00,57,28,3,27
11/27/23,08:15,2023-11-27 08:15:00,58,28,2,34
11/27/23,08:30,2023-11-27 08:30:00,59,28,3,46
11/27/23,09:00,2023-11-27 09:00:00,60,27,2,32
11/27/23,09:15,2023-11-27 09:15:00,60,27,2,13
11/27/23,09:30,2023-11-27 09:30:00,61,26,2,355
11/27/23,10:00,2023-11-27 10:00:00,63,25,3,355
11/27/23,10:15,2023-11-27 10:15:00,63,24,2,53
11/27/23,10:30,2023-11-27 10:30:00,64,23,2,36
11/27/23,11:00,2023-11-27 11:00:00,64,23,4,32
11/27/23,11:15,2023-11-27 11:15:00,65,22,3,32
11/27/23,11:30,2023-11-27 11:30:00,65,22,2,33
11/27/23,12:00,2023-11-27 12:00:00,66,22,1,53
11/27/23,12:15,2023-11-27 12:15:00,66,21,1,16
11/27/23,12:30,2023-11-27 12:30:00,66,21,1,30
11/27/23,13:00,2023-11-27 13:00:00,68,21,0,
11/27/23,13:15,2023-11-27 13:15:00,67,20,1,0
11/27/23,13:30,2023-11-27 13:30:00,68,21,1,32
11/27/23,14:00,2023-11-27 14:00:00,68,21,2,25
11/27/23,14:15,2023-11-27 14:15:00,69,20,1,38
11/27/23,14:30,2023-11-27 14:30:00,68,20,1,36
11/27/23,15:00,2023-11-27 15:00:00,66,20,1,36
11/27/23,15:15,2023-11-27 15:15:00,66,20,2,24
11/27/23,15:30,2023-11-27 15:30:00,66,21,2,36
11/27/23,16:00,2023-11-27 16:00:00,65,21,2,36
11/27/23,16:15,2023-11-27 16:15:00,64,21,0,
11/27/23,16:30,2023-11-27 16:30:00,63,21,0,
11/27/23,17:00,2023-11-27 17:00:00,62,22,0,
11/27/23,17:15,2023-11-27 17:15:00,62,21,1,42
11/27/23,17:30,2023-11-27 17:30:00,62,22,0,
11/27/23,18:00,2023-11-27 18:00:00,61,22,0,
11/27/23,18:15,2023-11-27 18:15:00,62,21,2,24
11/27/23,18:30,2023-11-27 18:30:00,61,21,1,30
11/27/23,19:00,2023-11-27 19:00:00,62,21,2,28
11/27/23,19:15,2023-11-27 19:15:00,61,21,1,34
11/27/23,19:30,2023-11-27 19:30:00,61,21,1,32
11/27/23,20:00,2023-11-27 20:00:00,61,21,1,15
11/27/23,20:15,2023-11-27 20:15:00,61,21,2,24
11/27/23,20:30,2023-11-27 20:30:00,60,22,2,33
11/27/23,21:00,2023-11-27 21:00:00,60,22,2,21
11/27/23,21:15,2023-11-27 21:15:00,60,22,2,26
11/27/23,21:30,2023-11-27 21:30:00,60,23,2,25
11/27/23,22:00,2023-11-27 22:00:00,59,23,1,22
11/27/23,22:15,2023-11-27 22:15:00,59,23,1,26
11/27/23,22:30,2023-11-27 22:30:00,59,24,1,26
11/27/23,23:00,2023-11-27 23:00:00,59,24,1,35
11/27/23,23:16,2023-11-27 23:16:00,59,24,1,42
11/27/23,23:30,2023-11-27 23:30:00,59,24,0,
11/28/23,00:00,2023-11-28 00:00:00,57,26,0,
11/28/23,00:15,2023-11-28 00:15:00,57,26,0,
11/28/23,00:30,2023-11-28 00:30:00,57,26,0,
11/28/23,01:00,2023-11-28 01:00:00,56,28,0,
11/28/23,01:15,2023-11-28 01:15:00,55,28,0,
11/28/23,01:30,2023-11-28 01:30:00,55,28,0,
11/28/23,02:00,2023-11-28 02:00:00,54,34,0,
11/28/23,02:15,2023-11-28 02:15:00,53,32,0,
11/28/23,02:30,2023-11-28 02:30:00,53,31,0,
11/28/23,03:00,2023-11-28 03:00:00,55,29,0,
11/28/23,03:15,2023-11-28 03:15:00,55,30,0,
11/28/23,03:30,2023-11-28 03:30:00,55,31,0,
11/28/23,04:00,2023-11-28 04:00:00,54,32,0,
11/28/23,04:15,2023-11-28 04:15:00,52,36,0,
11/28/23,04:30,2023-11-28 04:30:00,51,35,0,
11/28/23,05:00,2023-11-28 05:00:00,50,39,0,
11/28/23,05:15,2023-11-28 05:15:00,51,36,0,
11/28/23,05:30,2023-11-28 05:30:00,52,35,0,
11/28/23,06:00,2023-11-28 06:00:00,51,37,0,
11/28/23,06:15,2023-11-28 06:15:00,51,36,0,
11/28/23,06:30,2023-11-28 06:30:00,52,36,0,
11/28/23,07:00,2023-11-28 07:00:00,52,35,0,
11/28/23,07:15,2023-11-28 07:15:00,51,38,0,
11/28/23,07:30,2023-11-28 07:30:00,52,40,0,
11/28/23,08:00,2023-11-28 08:00:00,52,37,0,
11/28/23,08:15,2023-11-28 08:15:00,55,34,0,
11/28/23,08:30,2023-11-28 08:30:00,56,32,0,
11/28/23,09:00,2023-11-28 09:00:00,59,31,0,
11/28/23,09:15,2023-11-28 09:15:00,61,28,0,
11/28/23,09:31,2023-11-28 09:31:00,62,27,0,
11/28/23,10:00,2023-11-28 10:00:00,63,27,0,
11/28/23,10:15,2023-11-28 10:15:00,64,26,0,
11/28/23,10:30,2023-11-28 10:30:00,64,26,0,
11/28/23,11:00,2023-11-28 11:00:00,65,24,0,
11/28/23,11:15,2023-11-28 11:15:00,66,25,0,
11/28/23,11:30,2023-11-28 11:30:00,66,26,0,
11/28/23,12:00,2023-11-28 12:00:00,67,25,0,
11/28/23,12:15,2023-11-28 12:15:00,67,26,0,
11/28/23,12:30,2023-11-28 12:30:00,67,26,0,
11/28/23,13:00,2023-11-28 13:00:00,68,26,0,
11/28/23,13:15,2023-11-28 13:15:00,68,27,0,
11/28/23,13:30,2023-11-28 13:30:00,69,27,0,
11/28/23,14:00,2023-11-28 14:00:00,69,27,0,
11/28/23,14:15,2023-11-28 14:15:00,68,29,0,
11/28/23,14:30,2023-11-28 14:30:00,68,30,0,
11/28/23,15:00,2023-11-28 15:00:00,67,30,0,
11/28/23,15:15,2023-11-28 15:15:00,66,33,0,
11/28/23,15:30,2023-11-28 15:30:00,64,35,0,
11/28/23,16:00,2023-11-28 16:00:00,63,39,0,
11/28/23,16:15,2023-11-28 16:15:00,61,43,0,
11/28/23,16:30,2023-11-28 16:30:00,60,46,0,
11/28/23,17:00,2023-11-28 17:00:00,58,44,0,
11/28/23,17:15,2023-11-28 17:15:00,57,49,0,
11/28/23,17:30,2023-11-28 17:30:00,55,55,0,
11/28/23,18:00,2023-11-28 18:00:00,53,61,0,
11/28/23,18:15,2023-11-28 18:15:00,52,62,0,
11/28/23,18:30,2023-11-28 18:30:00,52,61,0,
11/28/23,19:00,2023-11-28 19:00:00,51,60,0,
11/28/23,19:15,2023-11-28 19:15:00,51,61,0,
11/28/23,19:30,2023-11-28 19:30:00,51,62,0,
11/28/23,20:00,2023-11-28 20:00:00,50,63,0,
11/28/23,20:15,2023-11-28 20:15:00,50,66,0,
11/28/23,20:30,2023-11-28 20:30:00,50,66,0,
11/28/23,21:00,2023-11-28 21:00:00,50,69,0,
11/28/23,21:15,2023-11-28 21:15:00,49,70,0,
11/28/23,21:30,2023-11-28 21:30:00,49,71,0,
11/28/23,22:00,2023-11-28 22:00:00,49,72,0,
11/28/23,22:15,2023-11-28 22:15:00,50,72,0,
11/28/23,22:30,2023-11-28 22:30:00,50,70,0,
11/28/23,23:00,2023-11-28 23:00:00,49,72,0,
11/28/23,23:15,2023-11-28 23:15:00,48,72,0,
11/28/23,23:30,2023-11-28 23:30:00,48,72,0,
11/29/23,00:00,2023-11-29 00:00:00,48,72,0,
11/29/23,00:15,2023-11-29 00:15:00,48,76,0,
11/29/23,00:30,2023-11-29 00:30:00,48,74,0,
11/29/23,01:00,2023-11-29 01:00:00,49,72,0,
11/29/23,01:15,2023-11-29 01:15:00,49,72,0,
11/29/23,01:30,2023-11-29 01:30:00,49,71,0,
11/29/23,02:00,2023-11-29 02:00:00,49,70,0,
11/29/23,02:15,2023-11-29 02:15:00,46,73,0,
11/29/23,02:30,2023-11-29 02:30:00,45,75,0,
11/29/23,03:00,2023-11-29 03:00:00,45,79,0,
11/29/23,03:15,2023-11-29 03:15:00,47,79,0,
11/29/23,03:30,2023-11-29 03:30:00,48,78,0,
11/29/23,04:00,2023-11-29 04:00:00,49,80,0,
11/29/23,04:15,2023-11-29 04:15:00,49,82,0,
11/29/23,04:30,2023-11-29 04:30:00,49,83,0,
11/29/23,05:00,2023-11-29 05:00:00,50,84,0,
11/29/23,05:15,2023-11-29 05:15:00,50,84,0,
11/29/23,05:30,2023-11-29 05:30:00,50,84,0,
11/29/23,06:00,2023-11-29 06:00:00,50,85,0,
11/29/23,06:15,2023-11-29 06:15:00,50,85,0,
11/29/23,06:30,2023-11-29 06:30:00,50,86,0,
11/29/23,07:00,2023-11-29 07:00:00,49,86,0,
11/29/23,07:15,2023-11-29 07:15:00,49,86,0,
11/29/23,07:30,2023-11-29 07:30:00,49,86,0,
11/29/23,08:00,2023-11-29 08:00:00,49,86,0,
11/29/23,08:15,2023-11-29 08:15:00,50,86,0,
11/29/23,08:30,2023-11-29 08:30:00,51,84,0,
11/29/23,09:00,2023-11-29 09:00:00,53,81,0,
11/29/23,09:15,2023-11-29 09:15:00,56,72,0,
11/29/23,09:30,2023-11-29 09:30:00,57,70,0,
11/29/23,10:00,2023-11-29 10:00:00,57,73,0,
11/29/23,10:15,2023-11-29 10:15:00,57,73,0,
11/29/23,10:30,2023-11-29 10:30:00,58,74,0,
11/29/23,11:00,2023-11-29 11:00:00,58,76,0,
11/29/23,11:15,2023-11-29 11:15:00,59,74,0,
11/29/23,11:30,2023-11-29 11:30:00,59,74,0,
11/29/23,12:00,2023-11-29 12:00:00,61,69,0,
11/29/23,12:15,2023-11-29 12:15:00,62,68,0,
11/29/23,12:31,2023-11-29 12:31:00,62,68,0,
11/29/23,13:00,2023-11-29 13:00:00,61,70,0,
11/29/23,13:15,2023-11-29 13:15:00,62,69,0,
11/29/23,13:30,2023-11-29 13:30:00,62,67,0,
11/29/23,14:01,2023-11-29 14:01:00,62,65,0,
11/29/23,14:15,2023-11-29 14:15:00,62,65,0,
11/29/23,14:31,2023-11-29 14:31:00,62,65,0,
11/29/23,15:01,2023-11-29 15:01:00,61,66,0,
11/29/23,15:15,2023-11-29 15:15:00,60,70,0,
11/29/23,15:30,2023-11-29 15:30:00,59,72,0,
11/29/23,16:00,2023-11-29 16:00:00,59,75,0,
11/29/23,16:16,2023-11-29 16:16:00,59,75,0,
11/29/23,16:30,2023-11-29 16:30:00,58,76,0,
11/29/23,17:00,2023-11-29 17:00:00,57,79,0,
11/29/23,17:15,2023-11-29 17:15:00,56,80,0,
11/29/23,17:30,2023-11-29 17:30:00,55,81,0,
11/29/23,18:00,2023-11-29 18:00:00,55,84,0,
11/29/23,18:15,2023-11-29 18:15:00,55,85,0,
11/29/23,18:30,2023-11-29 18:30:00,55,86,0,
11/29/23,19:00,2023-11-29 19:00:00,54,87,0,
11/29/23,19:16,2023-11-29 19:16:00,55,87,0,
11/29/23,19:30,2023-11-29 19:30:00,55,87,0,
11/29/23,20:00,2023-11-29 20:00:00,55,87,0,
11/29/23,20:15,2023-11-29 20:15:00,54,87,0,
11/29/23,20:30,2023-11-29 20:30:00,54,87,0,
11/29/23,21:00,2023-11-29 21:00:00,53,88,0,
11/29/23,21:15,2023-11-29 21:15:00,54,88,0,
11/29/23,21:30,2023-11-29 21:30:00,54,88,0,
11/29/23,22:00,2023-11-29 22:00:00,54,88,0,
11/29/23,22:15,2023-11-29 22:15:00,53,88,0,
11/29/23,22:31,2023-11-29 22:31:00,53,89,0,
11/29/23,23:00,2023-11-29 23:00:00,53,89,0,
11/29/23,23:15,2023-11-29 23:15:00,53,89,0,
11/29/23,23:30,2023-11-29 23:30:00,53,89,0,
11/30/23,00:00,2023-11-30 00:00:00,53,90,0,
11/30/23,00:15,2023-11-30 00:15:00,53,89,0,
11/30/23,00:30,2023-11-30 00:30:00,53,89,0,
11/30/23,01:00,2023-11-30 01:00:00,52,89,0,
11/30/23,01:15,2023-11-30 01:15:00,52,90,0,
11/30/23,01:30,2023-11-30 01:30:00,52,90,0,
11/30/23,02:00,2023-11-30 02:00:00,52,90,0,
11/30/23,02:15,2023-11-30 02:15:00,52,90,0,
11/30/23,02:31,2023-11-30 02:31:00,51,90,0,
11/30/23,03:00,2023-11-30 03:00:00,51,90,0,
11/30/23,03:16,2023-11-30 03:16:00,51,91,0,
11/30/23,03:30,2023-11-30 03:30:00,51,91,0,
11/30/23,04:01,2023-11-30 04:01:00,51,91,0,
11/30/23,04:15,2023-11-30 04:15:00,50,91,0,
11/30/23,04:30,2023-11-30 04:30:00,50,91,0,
11/30/23,05:00,2023-11-30 05:00:00,50,91,0,
11/30/23,05:16,2023-11-30 05:16:00,50,91,0,
11/30/23,05:31,2023-11-30 05:31:00,49,91,0,
11/30/23,06:00,2023-11-30 06:00:00,49,91,0,
11/30/23,06:15,2023-11-30 06:15:00,49,92,0,
11/30/23,06:30,2023-11-30 06:30:00,50,92,0,
11/30/23,07:01,2023-11-30 07:01:00,50,92,0,
11/30/23,07:16,2023-11-30 07:16:00,50,92,0,
11/30/23,07:31,2023-11-30 07:31:00,50,92,0,
11/30/23,08:01,2023-11-30 08:01:00,51,92,0,
11/30/23,08:15,2023-11-30 08:15:00,52,92,0,
11/30/23,08:31,2023-11-30 08:31:00,52,92,0,
11/30/23,09:00,2023-11-30 09:00:00,53,92,0,
11/30/23,09:16,2023-11-30 09:16:00,53,92,0,
11/30/23,09:30,2023-11-30 09:30:00,54,92,0,
11/30/23,09:45,2023-11-30 09:45:00,55,91,0,
11/30/23,10:00,2023-11-30 10:00:00,55,90,0,
11/30/23,10:15,2023-11-30 10:15:00,56,89,0,
11/30/23,10:30,2023-11-30 10:30:00,57,86,0,
11/30/23,10:45,2023-11-30 10:45:00,58,83,0,
11/30/23,11:00,2023-11-30 11:00:00,58,83,0,
11/30/23,11:15,2023-11-30 11:15:00,59,72,0,
11/30/23,11:30,2023-11-30 11:30:00,60,70,0,
11/30/23,11:45,2023-11-30 11:45:00,61,71,0,
11/30/23,12:00,2023-11-30 12:00:00,61,71,0,
11/30/23,12:15,2023-11-30 12:15:00,61,72,0,
11/30/23,12:30,2023-11-30 12:30:00,61,73,0,
11/30/23,12:45,2023-11-30 12:45:00,62,72,0,
11/30/23,13:00,2023-11-30 13:00:00,62,73,0,
11/30/23,13:15,2023-11-30 13:15:00,63,68,0,
11/30/23,13:30,2023-11-30 13:30:00,64,65,0,
11/30/23,13:45,2023-11-30 13:45:00,64,64,0,
11/30/23,14:00,2023-11-30 14:00:00,63,67,0,
11/30/23,14:15,2023-11-30 14:15:00,63,66,0,
11/30/23,14:30,2023-11-30 14:30:00,62,67,0,
11/30/23,14:45,2023-11-30 14:45:00,62,68,0,
11/30/23,15:00,2023-11-30 15:00:00,62,68,0,
11/30/23,15:15,2023-11-30 15:15:00,62,68,0,
11/30/23,15:30,2023-11-30 15:30:00,61,65,0,
11/30/23,15:45,2023-11-30 15:45:00,61,64,0,
11/30/23,16:00,2023-11-30 16:00:00,61,64,0,
11/30/23,16:15,2023-11-30 16:15:00,59,70,0,
11/30/23,16:30,2023-11-30 16:30:00,59,74,0,
11/30/23,16:45,2023-11-30 16:45:00,58,77,0,
11/30/23,17:00,2023-11-30 17:00:00,57,77,0,
11/30/23,17:15,2023-11-30 17:15:00,56,81,0,
11/30/23,17:30,2023-11-30 17:30:00,55,83,0,
11/30/23,17:45,2023-11-30 17:45:00,54,85,0,
11/30/23,18:00,2023-11-30 18:00:00,54,85,0,
11/30/23,18:15,2023-11-30 18:15:00,54,87,0,
11/30/23,18:30,2023-11-30 18:30:00,54,88,0,
11/30/23,18:45,2023-11-30 18:45:00,53,88,0,
11/30/23,19:00,2023-11-30 19:00:00,53,88,0,
11/30/23,19:15,2023-11-30 19:15:00,53,89,0,
11/30/23,19:30,2023-11-30 19:30:00,52,89,0,
11/30/23,19:45,2023-11-30 19:45:00,52,89,0,
11/30/23,20:00,2023-11-30 20:00:00,52,90,0,
11/30/23,20:15,2023-11-30 20:15:00,53,90,0,
11/30/23,20:30,2023-11-30 20:30:00,53,90,0,
11/30/23,20:45,2023-11-30 20:45:00,52,90,0,
11/30/23,21:00,2023-11-30 21:00:00,52,90,0,
11/30/23,21:15,2023-11-30 21:15:00,51,90,0,
11/30/23,21:30,2023-11-30 21:30:00,50,90,0,
11/30/23,21:45,2023-11-30 21:45:00,50,91,0,
11/30/23,22:00,2023-11-30 22:00:00,50,91,0,
11/30/23,22:15,2023-11-30 22:15:00,50,91,0,
11/30/23,22:30,2023-11-30 22:30:00,50,91,0,
11/30/23,22:45,2023-11-30 22:45:00,49,91,0,
11/30/23,23:00,2023-11-30 23:00:00,49,91,0,
11/30/23,23:15,2023-11-30 23:15:00,49,91,0,
11/30/23,23:30,2023-11-30 23:30:00,49,92,0,
11/30/23,23:45,2023-11-30 23:45:00,49,91,0,
12/01/23,00:00,2023-12-01 00:00:00,49,91,0,
12/01/23,00:15,2023-12-01 00:15:00,48,91,0,
12/01/23,00:30,2023-12-01 00:30:00,48,91,0,
12/01/23,00:45,2023-12-01 00:45:00,46,91,0,
12/01/23,01:00,2023-12-01 01:00:00,46,91,0,
12/01/23,01:15,2023-12-01 01:15:00,46,91,0,
12/01/23,01:30,2023-12-01 01:30:00,47,91,0,
12/01/23,01:45,2023-12-01 01:45:00,46,91,0,
12/01/23,02:00,2023-12-01 02:00:00,46,92,0,
12/01/23,02:15,2023-12-01 02:15:00,48,92,0,
12/01/23,02:30,2023-12-01 02:30:00,49,92,0,
12/01/23,02:45,2023-12-01 02:45:00,48,91,0,
12/01/23,03:00,2023-12-01 03:00:00,48,91,0,
12/01/23,03:15,2023-12-01 03:15:00,46,92,0,
12/01/23,03:30,2023-12-01 03:30:00,46,91,0,
12/01/23,03:45,2023-12-01 03:45:00,46,91,0,
12/01/23,04:00,2023-12-01 04:00:00,46,91,0,
12/01/23,04:15,2023-12-01 04:15:00,45,92,0,
12/01/23,04:30,2023-12-01 04:30:00,45,92,0,
12/01/23,04:45,2023-12-01 04:45:00,46,91,0,
12/01/23,05:00,2023-12-01 05:00:00,45,91,0,
12/01/23,05:15,2023-12-01 05:15:00,45,90,0,
12/01/23,05:30,2023-12-01 05:30:00,45,90,0,
12/01/23,05:45,2023-12-01 05:45:00,45,89,0,
12/01/23,06:00,2023-12-01 06:00:00,45,89,0,
12/01/23,06:15,2023-12-01 06:15:00,44,88,0,
12/01/23,06:30,2023-12-01 06:30:00,45,87,0,
12/01/23,06:45,2023-12-01 06:45:00,45,85,0,
12/01/23,07:00,2023-12-01 07:00:00,45,84,0,
12/01/23,07:15,2023-12-01 07:15:00,46,83,0,
12/01/23,07:30,2023-12-01 07:30:00,47,81,0,
12/01/23,07:45,2023-12-01 07:45:00,47,80,0,
12/01/23,08:00,2023-12-01 08:00:00,47,80,0,
12/01/23,08:16,2023-12-01 08:16:00,48,79,0,
12/01/23,08:31,2023-12-01 08:31:00,49,78,0,
12/01/23,08:46,2023-12-01 08:46:00,50,76,0,
12/01/23,09:01,2023-12-01 09:01:00,50,76,0,
12/01/23,09:15,2023-12-01 09:15:00,53,67,0,
12/01/23,09:30,2023-12-01 09:30:00,55,63,0,
12/01/23,09:45,2023-12-01 09:45:00,55,60,0,
12/01/23,10:00,2023-12-01 10:00:00,55,60,0,
12/01/23,10:15,2023-12-01 10:15:00,56,57,0,
12/01/23,10:30,2023-12-01 10:30:00,57,53,0,
12/01/23,10:45,2023-12-01 10:45:00,58,50,0,
12/01/23,11:00,2023-12-01 11:00:00,58,50,0,
12/01/23,11:15,2023-12-01 11:15:00,59,48,0,
12/01/23,11:30,2023-12-01 11:30:00,59,48,0,
12/01/23,11:45,2023-12-01 11:45:00,60,46,0,
12/01/23,12:00,2023-12-01 12:00:00,60,46,0,
12/01/23,12:15,2023-12-01 12:15:00,60,45,0,
12/01/23,12:30,2023-12-01 12:30:00,61,44,0,
12/01/23,12:45,2023-12-01 12:45:00,61,44,0,
12/01/23,13:00,2023-12-01 13:00:00,62,44,0,
12/01/23,13:15,2023-12-01 13:15:00,62,43,0,
12/01/23,13:30,2023-12-01 13:30:00,63,42,0,
12/01/23,13:45,2023-12-01 13:45:00,63,41,0,
12/01/23,14:00,2023-12-01 14:00:00,64,41,0,
12/01/23,14:15,2023-12-01 14:15:00,64,42,0,
12/01/23,14:30,2023-12-01 14:30:00,64,44,0,
12/01/23,14:45,2023-12-01 14:45:00,63,45,0,
12/01/23,15:00,2023-12-01 15:00:00,63,45,0,
12/01/23,15:15,2023-12-01 15:15:00,62,46,0,
12/01/23,15:30,2023-12-01 15:30:00,61,46,0,
12/01/23,15:45,2023-12-01 15:45:00,61,47,0,
12/01/23,16:00,2023-12-01 16:00:00,61,47,0,
12/01/23,16:15,2023-12-01 16:15:00,59,51,0,
12/01/23,16:30,2023-12-01 16:30:00,58,54,0,
12/01/23,16:45,2023-12-01 16:45:00,56,58,0,
12/01/23,17:00,2023-12-01 17:00:00,56,59,0,
12/01/23,17:15,2023-12-01 17:15:00,55,61,0,
12/01/23,17:30,2023-12-01 17:30:00,54,62,0,
12/01/23,17:45,2023-12-01 17:45:00,54,63,0,
12/01/23,18:00,2023-12-01 18:00:00,54,63,0,
